date,Usage_kWh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
10/5/2018 13:00,6.19,0,100,23.35,46800,Weekday,Thursday,Medium_Load
10/5/2018 13:15,44.03,0.02,91.31,98.95,47700,Weekday,Thursday,Maximum_Load
10/5/2018 13:30,60.34,0.03,90.38,100,48600,Weekday,Thursday,Maximum_Load
10/5/2018 13:45,61.63,0.03,86.35,100,49500,Weekday,Thursday,Maximum_Load
10/5/2018 14:00,66.28,0.03,88.51,100,50400,Weekday,Thursday,Maximum_Load
10/5/2018 14:15,51.7,0.02,89.42,100,51300,Weekday,Thursday,Maximum_Load
10/5/2018 14:30,51.77,0.02,89.71,100,52200,Weekday,Thursday,Maximum_Load
10/5/2018 14:45,52.27,0.02,89.12,100,53100,Weekday,Thursday,Maximum_Load
10/5/2018 15:00,51.52,0.02,91.83,100,54000,Weekday,Thursday,Maximum_Load
10/5/2018 15:15,70.13,0.03,87.57,100,54900,Weekday,Thursday,Maximum_Load
10/5/2018 15:30,53.57,0.02,89.99,100,55800,Weekday,Thursday,Maximum_Load
10/5/2018 15:45,49.36,0.02,92.19,100,56700,Weekday,Thursday,Maximum_Load
10/5/2018 16:00,49.03,0.02,93.1,100,57600,Weekday,Thursday,Maximum_Load
10/5/2018 16:15,55.58,0.03,90.94,100,58500,Weekday,Thursday,Maximum_Load
10/5/2018 16:30,75.46,0.03,81.41,100,59400,Weekday,Thursday,Maximum_Load
10/5/2018 16:45,55.76,0.03,89.47,100,60300,Weekday,Thursday,Maximum_Load
10/5/2018 17:00,50.51,0.02,90.74,100,61200,Weekday,Thursday,Maximum_Load
10/5/2018 17:15,54.47,0.02,90.25,100,62100,Weekday,Thursday,Medium_Load
10/5/2018 17:30,57.85,0.03,89.12,100,63000,Weekday,Thursday,Medium_Load
10/5/2018 17:45,30.35,0.01,100,96.79,63900,Weekday,Thursday,Medium_Load
10/5/2018 18:00,33.08,0.02,99.99,98.43,64800,Weekday,Thursday,Medium_Load
10/5/2018 18:15,48.74,0.02,84.86,100,65700,Weekday,Thursday,Medium_Load
10/5/2018 18:30,59.33,0.03,77.79,100,66600,Weekday,Thursday,Medium_Load
10/5/2018 18:45,65.7,0.03,83.41,100,67500,Weekday,Thursday,Medium_Load
10/5/2018 19:00,68.58,0.03,88.5,100,68400,Weekday,Thursday,Medium_Load
10/5/2018 19:15,67.25,0.03,88.67,100,69300,Weekday,Thursday,Medium_Load
10/5/2018 19:30,58.82,0.03,90.31,100,70200,Weekday,Thursday,Medium_Load
10/5/2018 19:45,62.82,0.03,91.68,100,71100,Weekday,Thursday,Medium_Load
10/5/2018 20:00,61.85,0.03,90.75,100,72000,Weekday,Thursday,Medium_Load
10/5/2018 20:15,64.69,0.03,87.79,100,72900,Weekday,Thursday,Medium_Load
10/5/2018 20:30,58.07,0.03,88.36,100,73800,Weekday,Thursday,Medium_Load
10/5/2018 20:45,59.18,0.03,89.18,100,74700,Weekday,Thursday,Medium_Load
10/5/2018 21:00,36.43,0.02,97.99,99.32,75600,Weekday,Thursday,Medium_Load
10/5/2018 21:15,7.13,0,100,28.39,76500,Weekday,Thursday,Medium_Load
10/5/2018 21:30,4.07,0,100,16.55,77400,Weekday,Thursday,Medium_Load
10/5/2018 21:45,4,0,100,19.03,78300,Weekday,Thursday,Medium_Load
10/5/2018 22:00,4.1,0,100,19.07,79200,Weekday,Thursday,Medium_Load
10/5/2018 22:15,3.96,0,94.28,27.4,80100,Weekday,Thursday,Medium_Load
10/5/2018 22:30,3.67,0,67.97,100,81000,Weekday,Thursday,Medium_Load
10/5/2018 22:45,3.67,0,68.34,100,81900,Weekday,Thursday,Medium_Load
10/5/2018 23:00,3.67,0,69.66,100,82800,Weekday,Thursday,Medium_Load
10/5/2018 23:15,3.64,0,71.49,100,83700,Weekday,Thursday,Light_Load
10/5/2018 23:30,3.6,0,72.9,100,84600,Weekday,Thursday,Light_Load
10/5/2018 23:45,3.53,0,72.23,100,85500,Weekday,Thursday,Light_Load
10/5/2018 0:00,3.64,0,71.49,100,0,Weekday,Thursday,Light_Load
11/5/2018 0:15,3.6,0,71.1,100,900,Weekday,Friday,Light_Load
11/5/2018 0:30,4.14,0,65.39,100,1800,Weekday,Friday,Light_Load
11/5/2018 0:45,4.68,0,63.32,100,2700,Weekday,Friday,Light_Load
11/5/2018 1:00,3.67,0,69,100,3600,Weekday,Friday,Light_Load
11/5/2018 1:15,3.64,0,68.7,100,4500,Weekday,Friday,Light_Load
11/5/2018 1:30,3.64,0,68.05,100,5400,Weekday,Friday,Light_Load
11/5/2018 1:45,3.67,0,67.97,100,6300,Weekday,Friday,Light_Load
11/5/2018 2:00,3.71,0,69.39,100,7200,Weekday,Friday,Light_Load
11/5/2018 2:15,3.64,0,69.36,100,8100,Weekday,Friday,Light_Load
11/5/2018 2:30,3.67,0,67.33,100,9000,Weekday,Friday,Light_Load
11/5/2018 2:45,3.67,0,69,100,9900,Weekday,Friday,Light_Load
11/5/2018 3:00,3.38,0,62.6,100,10800,Weekday,Friday,Light_Load
11/5/2018 3:15,3.17,0,59.16,100,11700,Weekday,Friday,Light_Load
11/5/2018 3:30,3.1,0,57.95,100,12600,Weekday,Friday,Light_Load
11/5/2018 3:45,3.13,0,58.32,100,13500,Weekday,Friday,Light_Load
11/5/2018 4:00,3.13,0,59.3,100,14400,Weekday,Friday,Light_Load
11/5/2018 4:15,3.06,0,58.79,100,15300,Weekday,Friday,Light_Load
11/5/2018 4:30,3.28,0,60.83,100,16200,Weekday,Friday,Light_Load
11/5/2018 4:45,3.71,0,62.7,100,17100,Weekday,Friday,Light_Load
11/5/2018 5:00,3.2,0,58.9,100,18000,Weekday,Friday,Light_Load
11/5/2018 5:15,3.06,0,58.43,100,18900,Weekday,Friday,Light_Load
11/5/2018 5:30,3.06,0,58.16,100,19800,Weekday,Friday,Light_Load
11/5/2018 5:45,3.06,0,56.57,100,20700,Weekday,Friday,Light_Load
11/5/2018 6:00,3.17,0,57.93,100,21600,Weekday,Friday,Light_Load
11/5/2018 6:15,3.02,0,57.3,100,22500,Weekday,Friday,Light_Load
11/5/2018 6:30,3.06,0,56.57,100,23400,Weekday,Friday,Light_Load
11/5/2018 6:45,3.06,0,56.23,100,24300,Weekday,Friday,Light_Load
11/5/2018 7:00,3.53,0,64.52,100,25200,Weekday,Friday,Light_Load
11/5/2018 7:15,3.6,0,60.08,100,26100,Weekday,Friday,Light_Load
11/5/2018 7:30,3.42,0,62.42,100,27000,Weekday,Friday,Light_Load
11/5/2018 7:45,4.1,0,63.94,100,27900,Weekday,Friday,Light_Load
11/5/2018 8:00,3.71,0,62.45,100,28800,Weekday,Friday,Light_Load
11/5/2018 8:15,41.33,0.02,70.4,100,29700,Weekday,Friday,Light_Load
11/5/2018 8:30,63.58,0.03,71.36,100,30600,Weekday,Friday,Light_Load
11/5/2018 8:45,60.62,0.03,70.25,100,31500,Weekday,Friday,Light_Load
11/5/2018 9:00,62.06,0.03,87.82,100,32400,Weekday,Friday,Light_Load
11/5/2018 9:15,56.99,0.03,91.14,100,33300,Weekday,Friday,Medium_Load
11/5/2018 9:30,61.27,0.03,88.98,100,34200,Weekday,Friday,Medium_Load
11/5/2018 9:45,69.08,0.03,87.92,100,35100,Weekday,Friday,Medium_Load
11/5/2018 10:00,64.04,0.03,89.13,100,36000,Weekday,Friday,Medium_Load
11/5/2018 10:15,66.31,0.03,87.71,100,36900,Weekday,Friday,Maximum_Load
11/5/2018 10:30,61.13,0.03,88.55,100,37800,Weekday,Friday,Maximum_Load
11/5/2018 10:45,64.76,0.03,87.03,100,38700,Weekday,Friday,Maximum_Load
11/5/2018 11:00,70.38,0.03,89.12,100,39600,Weekday,Friday,Maximum_Load
11/5/2018 11:15,63.07,0.03,80.88,100,40500,Weekday,Friday,Maximum_Load
11/5/2018 11:30,63.18,0.03,79.11,100,41400,Weekday,Friday,Maximum_Load
11/5/2018 11:45,68.87,0.03,80.24,100,42300,Weekday,Friday,Maximum_Load
11/5/2018 12:00,54.79,0.03,80.57,100,43200,Weekday,Friday,Maximum_Load
11/5/2018 12:15,7.74,0,98.31,36.7,44100,Weekday,Friday,Medium_Load
11/5/2018 12:30,4.82,0,100,17.9,45000,Weekday,Friday,Medium_Load
11/5/2018 12:45,5.04,0,100,18.83,45900,Weekday,Friday,Medium_Load
11/5/2018 13:00,7.24,0,100,28.95,46800,Weekday,Friday,Medium_Load
11/5/2018 13:15,43.34,0.02,97.56,99.98,47700,Weekday,Friday,Maximum_Load
11/5/2018 13:30,45.83,0.02,97.19,100,48600,Weekday,Friday,Maximum_Load
11/5/2018 13:45,64.08,0.03,92.28,100,49500,Weekday,Friday,Maximum_Load
11/5/2018 14:00,62.35,0.03,93.46,100,50400,Weekday,Friday,Maximum_Load
11/5/2018 14:15,57.02,0.03,95.48,100,51300,Weekday,Friday,Maximum_Load
11/5/2018 14:30,58.18,0.03,93.46,100,52200,Weekday,Friday,Maximum_Load
11/5/2018 14:45,60.95,0.03,93.08,100,53100,Weekday,Friday,Maximum_Load
11/5/2018 15:00,63.61,0.03,91.56,100,54000,Weekday,Friday,Maximum_Load
11/5/2018 15:15,46.76,0.02,96.46,100,54900,Weekday,Friday,Maximum_Load
11/5/2018 15:30,46.3,0.02,96.88,100,55800,Weekday,Friday,Maximum_Load
11/5/2018 15:45,46.19,0.02,96.68,100,56700,Weekday,Friday,Maximum_Load
11/5/2018 16:00,55.26,0.03,95.46,100,57600,Weekday,Friday,Maximum_Load
11/5/2018 16:15,66.31,0.03,91.45,100,58500,Weekday,Friday,Maximum_Load
11/5/2018 16:30,47.88,0.02,97.55,100,59400,Weekday,Friday,Maximum_Load
11/5/2018 16:45,71.93,0.03,91.43,100,60300,Weekday,Friday,Maximum_Load
11/5/2018 17:00,50.26,0.02,94.77,100,61200,Weekday,Friday,Maximum_Load
11/5/2018 17:15,61.7,0.03,94.12,100,62100,Weekday,Friday,Medium_Load
11/5/2018 17:30,56.09,0.03,94.36,100,63000,Weekday,Friday,Medium_Load
11/5/2018 17:45,34.7,0.02,99.99,98.57,63900,Weekday,Friday,Medium_Load
11/5/2018 18:00,28.58,0.01,100,94.35,64800,Weekday,Friday,Medium_Load
11/5/2018 18:15,31.9,0.01,91.98,99.97,65700,Weekday,Friday,Medium_Load
11/5/2018 18:30,55.91,0.03,84.35,100,66600,Weekday,Friday,Medium_Load
11/5/2018 18:45,34.27,0.02,97.78,100,67500,Weekday,Friday,Medium_Load
11/5/2018 19:00,33.48,0.02,99.86,99.99,68400,Weekday,Friday,Medium_Load
11/5/2018 19:15,40.86,0.02,99.24,100,69300,Weekday,Friday,Medium_Load
11/5/2018 19:30,50.33,0.02,97.79,100,70200,Weekday,Friday,Medium_Load
11/5/2018 19:45,46.55,0.02,98.69,100,71100,Weekday,Friday,Medium_Load
11/5/2018 20:00,36.65,0.02,99.72,99.98,72000,Weekday,Friday,Medium_Load
11/5/2018 20:15,34.7,0.02,99.91,99.96,72900,Weekday,Friday,Medium_Load
11/5/2018 20:30,43.6,0.02,98.12,100,73800,Weekday,Friday,Medium_Load
11/5/2018 20:45,35.17,0.02,99.29,99.33,74700,Weekday,Friday,Medium_Load
11/5/2018 21:00,6.34,0,100,24.86,75600,Weekday,Friday,Medium_Load
11/5/2018 21:15,5.29,0,100,19.95,76500,Weekday,Friday,Medium_Load
11/5/2018 21:30,5.08,0,100,19.15,77400,Weekday,Friday,Medium_Load
11/5/2018 21:45,4.97,0,100,18.88,78300,Weekday,Friday,Medium_Load
11/5/2018 22:00,3.92,0,100,14.91,79200,Weekday,Friday,Medium_Load
11/5/2018 22:15,3.78,0,93.77,26,80100,Weekday,Friday,Medium_Load
11/5/2018 22:30,3.64,0,68.05,100,81000,Weekday,Friday,Medium_Load
11/5/2018 22:45,3.6,0,68.58,100,81900,Weekday,Friday,Medium_Load
11/5/2018 23:00,3.64,0,68.98,100,82800,Weekday,Friday,Medium_Load
11/5/2018 23:15,3.53,0,71.42,100,83700,Weekday,Friday,Light_Load
11/5/2018 23:30,3.49,0,70.31,100,84600,Weekday,Friday,Light_Load
11/5/2018 23:45,3.53,0,69.62,100,85500,Weekday,Friday,Light_Load
11/5/2018 0:00,3.56,0,70.31,100,0,Weekday,Friday,Light_Load
12/5/2018 0:15,3.53,0,69.62,100,900,Weekend,Saturday,Light_Load
12/5/2018 0:30,3.56,0,66.85,100,1800,Weekend,Saturday,Light_Load
12/5/2018 0:45,3.6,0,66.9,100,2700,Weekend,Saturday,Light_Load
12/5/2018 1:00,3.6,0,66.62,100,3600,Weekend,Saturday,Light_Load
12/5/2018 1:15,3.64,0,66.66,100,4500,Weekend,Saturday,Light_Load
12/5/2018 1:30,3.13,0,61.34,100,5400,Weekend,Saturday,Light_Load
12/5/2018 1:45,3.02,0,61.03,100,6300,Weekend,Saturday,Light_Load
12/5/2018 2:00,3.56,0,63.25,100,7200,Weekend,Saturday,Light_Load
12/5/2018 2:15,3.38,0,61.98,100,8100,Weekend,Saturday,Light_Load
12/5/2018 2:30,3.02,0,59.97,100,9000,Weekend,Saturday,Light_Load
12/5/2018 2:45,3.02,0,61.72,100,9900,Weekend,Saturday,Light_Load
12/5/2018 3:00,2.99,0,60.26,100,10800,Weekend,Saturday,Light_Load
12/5/2018 3:15,2.95,0,59.07,100,11700,Weekend,Saturday,Light_Load
12/5/2018 3:30,2.99,0,59.58,100,12600,Weekend,Saturday,Light_Load
12/5/2018 3:45,2.99,0,59.21,100,13500,Weekend,Saturday,Light_Load
12/5/2018 4:00,3.02,0,59.97,100,14400,Weekend,Saturday,Light_Load
12/5/2018 4:15,2.95,0,60.82,100,15300,Weekend,Saturday,Light_Load
12/5/2018 4:30,2.99,0,59.58,100,16200,Weekend,Saturday,Light_Load
12/5/2018 4:45,3.13,0,61.34,100,17100,Weekend,Saturday,Light_Load
12/5/2018 5:00,3.49,0,68.22,100,18000,Weekend,Saturday,Light_Load
12/5/2018 5:15,3.02,0,58.56,100,18900,Weekend,Saturday,Light_Load
12/5/2018 5:30,3.02,0,57.65,100,19800,Weekend,Saturday,Light_Load
12/5/2018 5:45,2.95,0,57.02,100,20700,Weekend,Saturday,Light_Load
12/5/2018 6:00,2.95,0,57.39,100,21600,Weekend,Saturday,Light_Load
12/5/2018 6:15,2.95,0,56.75,100,22500,Weekend,Saturday,Light_Load
12/5/2018 6:30,2.95,0,55.43,100,23400,Weekend,Saturday,Light_Load
12/5/2018 6:45,3.06,0,57.8,100,24300,Weekend,Saturday,Light_Load
12/5/2018 7:00,3.38,0,59.13,100,25200,Weekend,Saturday,Light_Load
12/5/2018 7:15,3.6,0,61.55,100,26100,Weekend,Saturday,Light_Load
12/5/2018 7:30,3.2,0,59.88,100,27000,Weekend,Saturday,Light_Load
12/5/2018 7:45,3.17,0,60.43,100,27900,Weekend,Saturday,Light_Load
12/5/2018 8:00,3.17,0,64.26,100,28800,Weekend,Saturday,Light_Load
12/5/2018 8:15,3.82,0,59.06,100,29700,Weekend,Saturday,Light_Load
12/5/2018 8:30,6.01,0,62.03,100,30600,Weekend,Saturday,Light_Load
12/5/2018 8:45,5.83,0,66.88,100,31500,Weekend,Saturday,Light_Load
12/5/2018 9:00,5.04,0,100,25.14,32400,Weekend,Saturday,Light_Load
12/5/2018 9:15,5.18,0,100,20.27,33300,Weekend,Saturday,Medium_Load
12/5/2018 9:30,5.18,0,100,20.3,34200,Weekend,Saturday,Medium_Load
12/5/2018 9:45,5.15,0,100,20.22,35100,Weekend,Saturday,Medium_Load
12/5/2018 10:00,5.33,0,100,21.13,36000,Weekend,Saturday,Medium_Load
12/5/2018 10:15,20.56,0.01,100,79.63,36900,Weekend,Saturday,Maximum_Load
12/5/2018 10:30,23.4,0.01,100,86.79,37800,Weekend,Saturday,Maximum_Load
12/5/2018 10:45,22.97,0.01,100,86.15,38700,Weekend,Saturday,Maximum_Load
12/5/2018 11:00,22.79,0.01,100,84.96,39600,Weekend,Saturday,Maximum_Load
12/5/2018 11:15,22.68,0.01,98.93,99.93,40500,Weekend,Saturday,Maximum_Load
12/5/2018 11:30,22.79,0.01,98.62,100,41400,Weekend,Saturday,Maximum_Load
12/5/2018 11:45,21.24,0.01,99.24,99.97,42300,Weekend,Saturday,Maximum_Load
12/5/2018 12:00,21.06,0.01,99.44,99.96,43200,Weekend,Saturday,Maximum_Load
12/5/2018 12:15,20.2,0.01,99.89,88.84,44100,Weekend,Saturday,Medium_Load
12/5/2018 12:30,6.12,0,100,34.08,45000,Weekend,Saturday,Medium_Load
12/5/2018 12:45,3.85,0,100,16.97,45900,Weekend,Saturday,Medium_Load
12/5/2018 13:00,4.07,0,100,15.73,46800,Weekend,Saturday,Medium_Load
12/5/2018 13:15,17.28,0.01,100,76.12,47700,Weekend,Saturday,Maximum_Load
12/5/2018 13:30,24.84,0.01,100,93.21,48600,Weekend,Saturday,Maximum_Load
12/5/2018 13:45,24.77,0.01,100,93.23,49500,Weekend,Saturday,Maximum_Load
12/5/2018 14:00,23.98,0.01,100,90.72,50400,Weekend,Saturday,Maximum_Load
12/5/2018 14:15,24.8,0.01,100,91.93,51300,Weekend,Saturday,Maximum_Load
12/5/2018 14:30,24.59,0.01,100,91.56,52200,Weekend,Saturday,Maximum_Load
12/5/2018 14:45,24.88,0.01,100,92.73,53100,Weekend,Saturday,Maximum_Load
12/5/2018 15:00,24.23,0.01,100,90.63,54000,Weekend,Saturday,Maximum_Load
12/5/2018 15:15,25.7,0.01,100,94.94,54900,Weekend,Saturday,Maximum_Load
12/5/2018 15:30,25.74,0.01,100,95.08,55800,Weekend,Saturday,Maximum_Load
12/5/2018 15:45,21.92,0.01,100,87.38,56700,Weekend,Saturday,Maximum_Load
12/5/2018 16:00,4.39,0,100,18.39,57600,Weekend,Saturday,Maximum_Load
12/5/2018 16:15,5.18,0,100,19.21,58500,Weekend,Saturday,Maximum_Load
12/5/2018 16:30,4.07,0,100,15.2,59400,Weekend,Saturday,Maximum_Load
12/5/2018 16:45,3.67,0,100,13.79,60300,Weekend,Saturday,Maximum_Load
12/5/2018 17:00,3.74,0,100,14.13,61200,Weekend,Saturday,Maximum_Load
12/5/2018 17:15,3.82,0,100,14.6,62100,Weekend,Saturday,Medium_Load
12/5/2018 17:30,3.67,0,100,14.49,63000,Weekend,Saturday,Medium_Load
12/5/2018 17:45,3.71,0,100,14.73,63900,Weekend,Saturday,Medium_Load
12/5/2018 18:00,3.78,0,100,14.67,64800,Weekend,Saturday,Medium_Load
12/5/2018 18:15,3.53,0,100,48.07,65700,Weekend,Saturday,Medium_Load
12/5/2018 18:30,3.6,0,100,55.76,66600,Weekend,Saturday,Medium_Load
12/5/2018 18:45,3.67,0,100,20.57,67500,Weekend,Saturday,Medium_Load
12/5/2018 19:00,3.74,0,100,15.19,68400,Weekend,Saturday,Medium_Load
12/5/2018 19:15,3.74,0,100,14.52,69300,Weekend,Saturday,Medium_Load
12/5/2018 19:30,3.74,0,100,14.5,70200,Weekend,Saturday,Medium_Load
12/5/2018 19:45,3.82,0,100,15.05,71100,Weekend,Saturday,Medium_Load
12/5/2018 20:00,3.74,0,100,14.34,72000,Weekend,Saturday,Medium_Load
12/5/2018 20:15,3.78,0,100,14.37,72900,Weekend,Saturday,Medium_Load
12/5/2018 20:30,3.82,0,100,14.62,73800,Weekend,Saturday,Medium_Load
12/5/2018 20:45,3.78,0,100,15,74700,Weekend,Saturday,Medium_Load
12/5/2018 21:00,3.74,0,100,14.72,75600,Weekend,Saturday,Medium_Load
12/5/2018 21:15,3.82,0,100,14.68,76500,Weekend,Saturday,Medium_Load
12/5/2018 21:30,3.53,0,100,15.45,77400,Weekend,Saturday,Medium_Load
12/5/2018 21:45,3.17,0,100,18.34,78300,Weekend,Saturday,Medium_Load
12/5/2018 22:00,3.31,0,100,17.19,79200,Weekend,Saturday,Medium_Load
12/5/2018 22:15,3.64,0,90.32,24.86,80100,Weekend,Saturday,Medium_Load
12/5/2018 22:30,3.31,0,59.25,100,81000,Weekend,Saturday,Medium_Load
12/5/2018 22:45,2.92,0,56.99,100,81900,Weekend,Saturday,Medium_Load
12/5/2018 23:00,2.95,0,57.02,100,82800,Weekend,Saturday,Medium_Load
12/5/2018 23:15,2.81,0,59.26,100,83700,Weekend,Saturday,Light_Load
12/5/2018 23:30,2.88,0,61.01,100,84600,Weekend,Saturday,Light_Load
12/5/2018 23:45,2.88,0,60.6,100,85500,Weekend,Saturday,Light_Load
12/5/2018 0:00,2.95,0,59.74,100,0,Weekend,Saturday,Light_Load
13/5/2018 0:15,2.88,0,58.14,100,900,Weekend,Sunday,Light_Load
13/5/2018 0:30,2.88,0,56.74,100,1800,Weekend,Sunday,Light_Load
13/5/2018 0:45,2.92,0,56.99,100,2700,Weekend,Sunday,Light_Load
13/5/2018 1:00,2.95,0,57.02,100,3600,Weekend,Sunday,Light_Load
13/5/2018 1:15,2.95,0,56.75,100,4500,Weekend,Sunday,Light_Load
13/5/2018 1:30,2.95,0,55.43,100,5400,Weekend,Sunday,Light_Load
13/5/2018 1:45,2.95,0,56.04,100,6300,Weekend,Sunday,Light_Load
13/5/2018 2:00,3.46,0,64.13,100,7200,Weekend,Sunday,Light_Load
13/5/2018 2:15,3.06,0,54.72,100,8100,Weekend,Sunday,Light_Load
13/5/2018 2:30,2.99,0,53.27,100,9000,Weekend,Sunday,Light_Load
13/5/2018 2:45,3.06,0,55.05,100,9900,Weekend,Sunday,Light_Load
13/5/2018 3:00,2.95,0,55.17,100,10800,Weekend,Sunday,Light_Load
13/5/2018 3:15,2.95,0,55.17,100,11700,Weekend,Sunday,Light_Load
13/5/2018 3:30,2.95,0,55.17,100,12600,Weekend,Sunday,Light_Load
13/5/2018 3:45,3.28,0,57.07,100,13500,Weekend,Sunday,Light_Load
13/5/2018 4:00,3.56,0,58.23,100,14400,Weekend,Sunday,Light_Load
13/5/2018 4:15,2.95,0,56.39,100,15300,Weekend,Sunday,Light_Load
13/5/2018 4:30,2.92,0,55.65,100,16200,Weekend,Sunday,Light_Load
13/5/2018 4:45,2.95,0,56.04,100,17100,Weekend,Sunday,Light_Load
13/5/2018 5:00,2.92,0,56.36,100,18000,Weekend,Sunday,Light_Load
13/5/2018 5:15,2.88,0,56.1,100,18900,Weekend,Sunday,Light_Load
13/5/2018 5:30,3.17,0,59.16,100,19800,Weekend,Sunday,Light_Load
13/5/2018 5:45,3.46,0,63.76,100,20700,Weekend,Sunday,Light_Load
13/5/2018 6:00,2.88,0,53.57,100,21600,Weekend,Sunday,Light_Load
13/5/2018 6:15,2.88,0,54.51,100,22500,Weekend,Sunday,Light_Load
13/5/2018 6:30,2.92,0,53.84,100,23400,Weekend,Sunday,Light_Load
13/5/2018 6:45,2.95,0,53.9,100,24300,Weekend,Sunday,Light_Load
13/5/2018 7:00,2.95,0,54.49,100,25200,Weekend,Sunday,Light_Load
13/5/2018 7:15,2.88,0,52.09,100,26100,Weekend,Sunday,Light_Load
13/5/2018 7:30,2.92,0,54.78,100,27000,Weekend,Sunday,Light_Load
13/5/2018 7:45,2.88,0,55.12,100,27900,Weekend,Sunday,Light_Load
13/5/2018 8:00,2.84,0,56.2,100,28800,Weekend,Sunday,Light_Load
13/5/2018 8:15,2.92,0,57.64,100,29700,Weekend,Sunday,Light_Load
13/5/2018 8:30,3.31,0,58.66,100,30600,Weekend,Sunday,Light_Load
13/5/2018 8:45,3.49,0,60.69,99.99,31500,Weekend,Sunday,Light_Load
13/5/2018 9:00,3.02,0,100,22.58,32400,Weekend,Sunday,Light_Load
13/5/2018 9:15,3.13,0,100,18.05,33300,Weekend,Sunday,Light_Load
13/5/2018 9:30,3.2,0,100,18.54,34200,Weekend,Sunday,Light_Load
13/5/2018 9:45,3.24,0,100,18.17,35100,Weekend,Sunday,Light_Load
13/5/2018 10:00,3.71,0,100,16.71,36000,Weekend,Sunday,Light_Load
13/5/2018 10:15,3.2,0,100,18.58,36900,Weekend,Sunday,Light_Load
13/5/2018 10:30,3.13,0,100,18.19,37800,Weekend,Sunday,Light_Load
13/5/2018 10:45,3.13,0,100,18.19,38700,Weekend,Sunday,Light_Load
13/5/2018 11:00,3.13,0,100,18.15,39600,Weekend,Sunday,Light_Load
13/5/2018 11:15,3.06,0,100,47.17,40500,Weekend,Sunday,Light_Load
13/5/2018 11:30,2.99,0,100,51.55,41400,Weekend,Sunday,Light_Load
13/5/2018 11:45,2.99,0,100,51.86,,Weekend,Sunday,Light_Load
13/5/2018 12:00,3.06,0,100,54.16,43200,Weekend,Sunday,Light_Load
13/5/2018 12:15,3.17,0,100,24.53,44100,Weekend,Sunday,Light_Load
13/5/2018 12:30,3.17,0,100,18.72,45000,Weekend,Sunday,Light_Load
13/5/2018 12:45,3.28,0,100,19.35,45900,Weekend,Sunday,Light_Load
13/5/2018 13:00,3.17,0,100,18.72,46800,Weekend,Sunday,Light_Load
13/5/2018 13:15,3.13,0,100,18.19,47700,Weekend,Sunday,Light_Load
13/5/2018 13:30,3.1,0,100,17.91,48600,Weekend,Sunday,Light_Load
13/5/2018 13:45,3.1,0,100,17.84,49500,Weekend,Sunday,Light_Load
13/5/2018 14:00,3.31,0,100,16.64,50400,Weekend,Sunday,Light_Load
13/5/2018 14:15,3.67,0,100,14.87,51300,Weekend,Sunday,Light_Load
13/5/2018 14:30,3.56,0,100,15.92,52200,Weekend,Sunday,Light_Load
13/5/2018 14:45,3.78,0,100,16.11,53100,Weekend,Sunday,Light_Load
13/5/2018 15:00,3.13,0,100,18.12,54000,Weekend,Sunday,Light_Load
13/5/2018 15:15,3.13,0,100,18.15,54900,Weekend,Sunday,Light_Load
13/5/2018 15:30,3.13,0,100,18.23,55800,Weekend,Sunday,Light_Load
13/5/2018 15:45,3.2,0,100,18.63,56700,Weekend,Sunday,Light_Load
13/5/2018 16:00,3.13,0,100,18.23,57600,Weekend,Sunday,Light_Load
13/5/2018 16:15,3.13,0,100,18.19,58500,Weekend,Sunday,Light_Load
13/5/2018 16:30,3.17,0,100,18.46,59400,Weekend,Sunday,Light_Load
13/5/2018 16:45,3.13,0,100,18.23,60300,Weekend,Sunday,Light_Load
13/5/2018 17:00,3.13,0,100,18.23,61200,Weekend,Sunday,Light_Load
13/5/2018 17:15,3.28,0,100,19.07,62100,Weekend,Sunday,Light_Load
13/5/2018 17:30,3.2,0,100,18.82,63000,Weekend,Sunday,Light_Load
13/5/2018 17:45,3.2,0,100,18.93,63900,Weekend,Sunday,Light_Load
13/5/2018 18:00,3.17,0,100,18.68,64800,Weekend,Sunday,Light_Load
13/5/2018 18:15,3.53,0,100,50.4,65700,Weekend,Sunday,Light_Load
13/5/2018 18:30,3.2,0,100,54.68,66600,Weekend,Sunday,Light_Load
13/5/2018 18:45,3.2,0,100,23.18,67500,Weekend,Sunday,Light_Load
13/5/2018 19:00,3.13,0,100,18.34,68400,Weekend,Sunday,Light_Load
13/5/2018 19:15,3.2,0,100,18.73,69300,Weekend,Sunday,Light_Load
13/5/2018 19:30,3.2,0,100,18.66,70200,Weekend,Sunday,Light_Load
13/5/2018 19:45,3.17,0,100,18.37,71100,Weekend,Sunday,Light_Load
13/5/2018 20:00,3.24,0,100,17.61,72000,Weekend,Sunday,Light_Load
13/5/2018 20:15,3.85,0,100,16.33,72900,Weekend,Sunday,Light_Load
13/5/2018 20:30,3.49,0,100,17.27,73800,Weekend,Sunday,Light_Load
13/5/2018 20:45,3.2,0,100,18.58,74700,Weekend,Sunday,Light_Load
13/5/2018 21:00,3.2,0,100,18.63,75600,Weekend,Sunday,Light_Load
13/5/2018 21:15,3.2,0,100,18.58,76500,Weekend,Sunday,Light_Load
13/5/2018 21:30,3.2,0,100,18.54,77400,Weekend,Sunday,Light_Load
